"exp_unit","Cmax","num_codominants","site","block","trt","year","exage","genus_species","relcov","rank"
"Hotel Mesa::A::U::2013",6.69599705789953,7,"Hotel Mesa","A","U",2013,51,"Hilaria jamesii",21.0185584825222,1
"Hotel Mesa::A::U::2013",6.69599705789953,7,"Hotel Mesa","A","U",2013,51,"Krascheninnikovia ceratoides subsp. lanata",5.43806646565257,7
"Hotel Mesa::A::U::2013",6.69599705789953,7,"Hotel Mesa","A","U",2013,51,"Mentzelia aspera",9.02028485208244,5
"Hotel Mesa::A::U::2013",6.69599705789953,7,"Hotel Mesa","A","U",2013,51,"Sphaeralcea",14.7173068617661,2
"House Park::A::G::2013",19.3173737892273,1,"House Park","A","G",2013,55,"Sporobolus cryptandrus",33.8942877486442,1
"House Park::A::U::2013",17.2355769294829,1,"House Park","A","U",2013,55,"Chondrosum gracile",31.8028846190459,1
"India_Kibber::A_11::G::2008",15.1515151510606,1,"India_Kibber","A_11","G",2008,5,"Stipa",30.3030303021212,1
"India_Kibber::A_11::U::2008",18.5185185111111,1,"India_Kibber","A_11","U",2008,5,"Stipa",44.4444444426667,1
"India_Kibber::A_12::G::2008",8.20371741941511,6,"India_Kibber","A_12","G",2008,5,"Arnebia",12.8205128202564,4
"India_Kibber::A_12::G::2008",8.20371741941511,6,"India_Kibber","A_12","G",2008,5,"Caragana",7.69230769215385,6
"India_Kibber::A_12::G::2008",8.20371741941511,6,"India_Kibber","A_12","G",2008,5,"Cousinia",23.0769230804615,1
"India_Kibber::A_12::G::2008",8.20371741941511,6,"India_Kibber","A_12","G",2008,5,"Polygonum",12.8205128202564,5
"India_Kibber::A_12::G::2008",8.20371741941511,6,"India_Kibber","A_12","G",2008,5,"Stipa",15.3846153803077,3
"India_Kibber::A_12::G::2008",8.20371741941511,6,"India_Kibber","A_12","G",2008,5,"Waltheria",17.948717950359,2
"India_Kibber::A_12::U::2008",22.5806451597742,1,"India_Kibber","A_12","U",2008,5,"Stipa",41.9354838695807,1
"India_Kibber::A_13::G::2008",12.1864776508921,3,"India_Kibber","A_13","G",2008,5,"Cousinia",25.00000000175,2
"India_Kibber::A_13::G::2008",12.1864776508921,3,"India_Kibber","A_13","G",2008,5,"Nepeta",17.85714286125,3
"India_Kibber::A_13::G::2008",12.1864776508921,3,"India_Kibber","A_13","G",2008,5,"Stipa",28.571428572,1
"India_Kibber::A_13::U::2008",14.9122807038523,2,"India_Kibber","A_13","U",2008,5,"Cousinia",36.8421052636842,1
"India_Kibber::A_13::U::2008",14.9122807038523,2,"India_Kibber","A_13","U",2008,5,"Stipa",26.3157894726316,2
"India_Kibber::A_14::G::2008",8.54087089686163,4,"India_Kibber","A_14","G",2008,5,"Carex",14.2857142885714,3
"India_Kibber::A_14::G::2008",8.54087089686163,4,"India_Kibber","A_14","G",2008,5,"Cousinia",19.999999998,2
"India_Kibber::A_14::G::2008",8.54087089686163,4,"India_Kibber","A_14","G",2008,5,"Elymus",14.2857142885714,4
"India_Kibber::A_14::G::2008",8.54087089686163,4,"India_Kibber","A_14","G",2008,5,"Stipa",22.8571428577143,1
"India_Kibber::A_14::U::2008",13.2871090983492,3,"India_Kibber","A_14","U",2008,5,"Cousinia",18.9189189211351,3
"India_Kibber::A_14::U::2008",13.2871090983492,3,"India_Kibber","A_14","U",2008,5,"Elymus",24.3243243214595,1
"India_Kibber::A_14::U::2008",13.2871090983492,3,"India_Kibber","A_14","U",2008,5,"Stipa",21.6216216212973,2
"India_Kibber::B_22::G::2008",11.3207547193208,1,"India_Kibber","B_22","G",2008,5,"Stipa",26.4150943384151,1
"India_Kibber::B_22::U::2008",12.564102566691,2,"India_Kibber","B_22","U",2008,5,"Elymus",28.2051282060513,1
"India_Kibber::B_22::U::2008",12.564102566691,2,"India_Kibber","B_22","U",2008,5,"Stipa",23.0769230767692,2
"India_Kibber::B_23::G::2008",15.4761904783044,3,"India_Kibber","B_23","G",2008,5,"Arnebia",33.333333329,1
"India_Kibber::B_23::G::2008",15.4761904783044,3,"India_Kibber","B_23","G",2008,5,"Cousinia",16.6666666695,3
"India_Kibber::B_23::G::2008",15.4761904783044,3,"India_Kibber","B_23","G",2008,5,"Stipa",27.7777777791667,2
"India_Kibber::B_23::U::2008",11.2491118632169,6,"India_Kibber","B_23","U",2008,5,"Artemesia",18.9189189217027,3
"India_Kibber::B_23::U::2008",11.2491118632169,6,"India_Kibber","B_23","U",2008,5,"Carex",10.810810810973,5
"India_Kibber::B_23::U::2008",11.2491118632169,6,"India_Kibber","B_23","U",2008,5,"Cousinia",13.5135135112162,4
"India_Kibber::B_23::U::2008",11.2491118632169,6,"India_Kibber","B_23","U",2008,5,"Potentilla",24.3243243221892,1
"India_Kibber::B_23::U::2008",11.2491118632169,6,"India_Kibber","B_23","U",2008,5,"Scorzonera",8.10810810872973,6
"India_Kibber::B_23::U::2008",11.2491118632169,6,"India_Kibber","B_23","U",2008,5,"Stipa",21.6216216219459,2
"India_Kibber::B_24::G::2008",26.6666666697333,1,"India_Kibber","B_24","G",2008,5,"Poa",46.6666666695333,1
"India_Kibber::B_24::U::2008",38.0952380884762,1,"India_Kibber","B_24","U",2008,5,"Poa",57.1428571377143,1
"India_Kibber::C_31::G::2008",15.9392789370502,3,"India_Kibber","C_31","G",2008,5,"Hieracium",19.35483871,3
"India_Kibber::C_31::G::2008",15.9392789370502,3,"India_Kibber","C_31","G",2008,5,"Polygonum",32.25806452,1
"India_Kibber::C_31::G::2008",15.9392789370502,3,"India_Kibber","C_31","G",2008,5,"Stipa",29.03225806,2
"India_Kibber::C_31::U::2008",15.7142857142857,3,"India_Kibber","C_31","U",2008,5,"Hieracium",20,3
"India_Kibber::C_31::U::2008",15.7142857142857,3,"India_Kibber","C_31","U",2008,5,"Polygonum",30,1
"India_Kibber::C_31::U::2008",15.7142857142857,3,"India_Kibber","C_31","U",2008,5,"Stipa",30,2
"India_Kibber::C_32::G::2008",19.2307692403846,1,"India_Kibber","C_32","G",2008,5,"Stipa",34.6153846206923,1
"India_Kibber::C_32::U::2008",18.3052434460754,4,"India_Kibber","C_32","U",2008,5,"Arnebia",16.6666666705,4
"India_Kibber::C_32::U::2008",18.3052434460754,4,"India_Kibber","C_32","U",2008,5,"Cousinia",20.833333330625,3
"India_Kibber::C_32::U::2008",18.3052434460754,4,"India_Kibber","C_32","U",2008,5,"Hieracium",25.00000000075,2
"India_Kibber::C_32::U::2008",18.3052434460754,4,"India_Kibber","C_32","U",2008,5,"Stipa",33.333333331,1
"India_Kibber::C_33::G::2008",11.2733644859813,5,"India_Kibber","C_33","G",2008,5,"Arnebia",15.625,3
"India_Kibber::C_33::G::2008",11.2733644859813,5,"India_Kibber","C_33","G",2008,5,"Krascheninnikovia",18.75,2
"India_Kibber::C_33::G::2008",11.2733644859813,5,"India_Kibber","C_33","G",2008,5,"Polygonum",15.625,4
"India_Kibber::C_33::G::2008",11.2733644859813,5,"India_Kibber","C_33","G",2008,5,"Stipa",25,1
"India_Kibber::C_33::G::2008",11.2733644859813,5,"India_Kibber","C_33","G",2008,5,"lymusclenus",15.625,5
"India_Kibber::C_33::U::2008",8.98692810150134,2,"India_Kibber","C_33","U",2008,5,"Polygonum",19.4444444407778,2
"India_Kibber::C_33::U::2008",8.98692810150134,2,"India_Kibber","C_33","U",2008,5,"Stipa",27.7777777811111,1
"India_Kibber::C_34::G::2008",9.98116760780523,4,"India_Kibber","C_34","G",2008,5,"Allium",25.92592593,1
"India_Kibber::C_34::G::2008",9.98116760780523,4,"India_Kibber","C_34","G",2008,5,"Arnebia",25.92592593,2
"India_Kibber::C_34::G::2008",9.98116760780523,4,"India_Kibber","C_34","G",2008,5,"Hieracium",22.22222222,3
"India_Kibber::C_34::G::2008",9.98116760780523,4,"India_Kibber","C_34","G",2008,5,"Pleurospermum",14.81481481,4
"India_Kibber::C_34::U::2008",7.02059042029191,5,"India_Kibber","C_34","U",2008,5,"Allium",17.24137931,2
"India_Kibber::C_34::U::2008",7.02059042029191,5,"India_Kibber","C_34","U",2008,5,"Arnebia",13.79310345,5
"India_Kibber::C_34::U::2008",7.02059042029191,5,"India_Kibber","C_34","U",2008,5,"Nepeta",17.24137931,3
"India_Kibber::C_34::U::2008",7.02059042029191,5,"India_Kibber","C_34","U",2008,5,"Salsola",17.24137931,4
"India_Kibber::C_34::U::2008",7.02059042029191,5,"India_Kibber","C_34","U",2008,5,"Stipa",24.13793103,1
"India_Kibber::D_41::G::2008",17.7777777705333,1,"India_Kibber","D_41","G",2008,5,"Carex",33.333333331,1
"India_Kibber::D_41::U::2008",14.5833333310208,1,"India_Kibber","D_41","U",2008,5,"Lindelofia",33.3333333323333,1
"India_Kibber::D_42::G::2008",61.9047619051428,1,"India_Kibber","D_42","G",2008,5,"Carex",69.0476190479286,1
"India_Kibber::D_42::U::2008",25.3171538910857,2,"India_Kibber","D_42","U",2008,5,"Carex",46.9387755118776,1
"India_Kibber::D_42::U::2008",25.3171538910857,2,"India_Kibber","D_42","U",2008,5,"Lindelofia",28.5714285711429,2
"India_Kibber::D_43::G::2008",47.8260869504783,1,"India_Kibber","D_43","G",2008,5,"Carex",58.695652170587,1
"India_Kibber::D_43::U::2008",26.5306122392041,1,"India_Kibber","D_43","U",2008,5,"Carex",46.9387755085918,1
"India_Kibber::D_44::G::2008",39.1304347796087,1,"India_Kibber","D_44","G",2008,5,"Carex",52.1739130394783,1
"India_Kibber::D_44::U::2008",32.6530612190204,1,"India_Kibber","D_44","U",2008,5,"Carex",53.0612244884082,1
"India_Kibber::E_51::G::2008",11.6279069698837,1,"India_Kibber","E_51","G",2008,5,"Carex",27.9069767397209,1
"India_Kibber::E_51::U::2008",28.125,1,"India_Kibber","E_51","U",2008,5,"Carex",50,1
"India_Kibber::E_52::G::2008",8.5838779937388,5,"India_Kibber","E_52","G",2008,5,"Carex",13.3333333312,3
"India_Kibber::E_52::G::2008",8.5838779937388,5,"India_Kibber","E_52","G",2008,5,"Festuca",23.3333333321,1
"India_Kibber::E_52::G::2008",8.5838779937388,5,"India_Kibber","E_52","G",2008,5,"Lindelofia",13.3333333312,4
"India_Kibber::E_52::G::2008",8.5838779937388,5,"India_Kibber","E_52","G",2008,5,"Poa",16.6666666715,2
"India_Kibber::E_52::G::2008",8.5838779937388,5,"India_Kibber","E_52","G",2008,5,"Potentilla",13.3333333312,5
"India_Kibber::E_52::U::2008",39.3939393996061,1,"India_Kibber","E_52","U",2008,5,"Carex",60.6060606093939,1
"India_Kibber::E_53::G::2008",13.495276647259,2,"India_Kibber","E_53","G",2008,5,"Bistorta",28.2051282054872,1
"India_Kibber::E_53::G::2008",13.495276647259,2,"India_Kibber","E_53","G",2008,5,"Festuca",20.512820506718,2
"India_Kibber::E_53::U::2008",34.9549549555273,2,"India_Kibber","E_53","U",2008,5,"Carex",43.2432432404324,1
"India_Kibber::E_53::U::2008",34.9549549555273,2,"India_Kibber","E_53","U",2008,5,"Lindelofia",37.8378378403784,2
"India_Kibber::F_61::G::2008",10.81081081,1,"India_Kibber","F_61","G",2008,5,"Carex",29.72972973,1
"India_Kibber::F_61::U::2008",16.8855534707505,2,"India_Kibber","F_61","U",2008,5,"Carex",34.1463414630732,1
"India_Kibber::F_61::U::2008",16.8855534707505,2,"India_Kibber","F_61","U",2008,5,"Lindelofia",29.2682926826341,2
"India_Kibber::F_62::G::2008",34.8837209275581,1,"India_Kibber","F_62","G",2008,5,"Carex",51.1627906964186,1
"India_Kibber::F_62::U::2008",17.3913043487826,1,"India_Kibber","F_62","U",2008,5,"Carex",41.3043478271087,1
"India_Kibber::F_63::G::2008",43.243243243027,1,"India_Kibber","F_63","G",2008,5,"Carex",54.0540540537838,1
"India_Kibber::F_63::U::2008",29.7297297305946,1,"India_Kibber","F_63","U",2008,5,"Carex",48.648648650973,1
"India_Kibber::G_71::G::2008",22.2222222173333,1,"India_Kibber","G_71","G",2008,5,"Potentilla",38.8888888853333,1
"India_Kibber::G_71::U::2008",11.5341545345029,5,"India_Kibber","G_71","U",2008,5,"Bistorta",10.5263157915789,5
"India_Kibber::G_71::U::2008",11.5341545345029,5,"India_Kibber","G_71","U",2008,5,"Festuca",26.3157894739474,1
"India_Kibber::G_71::U::2008",11.5341545345029,5,"India_Kibber","G_71","U",2008,5,"Kobresia",15.7894736823684,3
"India_Kibber::G_71::U::2008",11.5341545345029,5,"India_Kibber","G_71","U",2008,5,"Potentilla",26.3157894739474,2
"India_Kibber::G_71::U::2008",11.5341545345029,5,"India_Kibber","G_71","U",2008,5,"Stipa",15.7894736823684,4
"India_Kibber::G_72::G::2008",29.2857142857143,2,"India_Kibber","G_72","G",2008,5,"Potentilla",40,1
"India_Kibber::G_72::G::2008",29.2857142857143,2,"India_Kibber","G_72","G",2008,5,"Stipa",30,2
"India_Kibber::G_72::U::2008",35.2941176524706,1,"India_Kibber","G_72","U",2008,5,"Festuca",52.9411764737059,1
"India_Kibber::G_73::G::2008",42.3076923133846,1,"India_Kibber","G_73","G",2008,5,"Caragana",57.6923076946154,1
"India_Kibber::G_73::U::2008",18.1818181803636,1,"India_Kibber","G_73","U",2008,5,"Potentilla",36.3636363607273,1
"India_Nutnet::A::G::2015",59.4202898476232,1,"India_Nutnet","A","G",2015,4,"Cousinia thomsonii",75.3623188369855,1
"India_Nutnet::A::U::2015",33.3333333329136,2,"India_Nutnet","A","U",2015,4,"Carex",48.3870967714516,1
"India_Nutnet::A::U::2015",33.3333333329136,2,"India_Nutnet","A","U",2015,4,"Cousinia thomsonii",38.7096774211613,2
"India_Nutnet::B::G::2015",29.2958070718325,2,"India_Nutnet","B","G",2015,4,"Cousinia thomsonii",30.3030303009091,2
"India_Nutnet::B::G::2015",29.2958070718325,2,"India_Nutnet","B","G",2015,4,"Heracleum thomsonii",45.2214452213566,1
"India_Nutnet::B::U::2015",38.2978723378114,1,"India_Nutnet","B","U",2015,4,"Heracleum thomsonii",55.3191489335132,1
"India_Nutnet::C::G::2015",26.7968056800676,2,"India_Nutnet","C","G",2015,4,"Elymus longiaristatus",36.2318840574638,1
"India_Nutnet::C::G::2015",26.7968056800676,2,"India_Nutnet","C","G",2015,4,"Polygonum",34.7826086975652,2
"India_Nutnet::C::U::2015",20.5607476587664,1,"India_Nutnet","C","U",2015,4,"Stipa orientalis",37.383177567757,1
"Jornada::east::G::1986",6.42292971035706,3,"Jornada","east","G",1986,4,"Gutierrezia microcephala",15.8593201842541,2
"Jornada::east::G::1986",6.42292971035706,3,"Jornada","east","G",1986,4,"Larrea tridentata",16.0991068724691,1
"Jornada::east::G::1986",6.42292971035706,3,"Jornada","east","G",1986,4,"Scleropogon brevifolius",10.0059617366449,3
"Jornada::east::G::1992",5.92919141852949,2,"Jornada","east","G",1992,10,"Larrea tridentata",16.5533581531083,1
"Jornada::east::G::1992",5.92919141852949,2,"Jornada","east","G",1992,10,"Scleropogon brevifolius",12.1648085118308,2
"Jornada::east::G::1998",9.43327097182892,4,"Jornada","east","G",1998,16,"Hilaria mutica",10.555328856978,4
"Jornada::east::G::1998",9.43327097182892,4,"Jornada","east","G",1998,16,"Larrea tridentata",22.7845881778793,1
"Jornada::east::G::1998",9.43327097182892,4,"Jornada","east","G",1998,16,"Scleropogon brevifolius",16.4038718560825,2
"Jornada::east::G::1998",9.43327097182892,4,"Jornada","east","G",1998,16,"Yucca elata",15.4092782881099,3
"Jornada::east::G::2005",5.74149315838067,4,"Jornada","east","G",2005,23,"Larrea tridentata",18.2295514634803,1
"Jornada::east::G::2005",5.74149315838067,4,"Jornada","east","G",2005,23,"Lycium berlandieri",15.0700862393566,2
"Jornada::east::G::2005",5.74149315838067,4,"Jornada","east","G",2005,23,"Scleropogon brevifolius",12.4402958120233,3
"Jornada::east::G::2005",5.74149315838067,4,"Jornada","east","G",2005,23,"Yucca elata",9.43981712884666,4
"Jornada::east::U::1986",9.97224208263405,1,"Jornada","east","U",1986,4,"Larrea tridentata",20.436437737377,1
"Jornada::east::U::1992",6.12395382878259,1,"Jornada","east","U",1992,10,"Larrea tridentata",16.9722136178911,1
"Jornada::east::U::1998",7.93172817774332,2,"Jornada","east","U",1998,16,"Chondrosum eriopodum",14.861082266077,2
"Jornada::east::U::1998",7.93172817774332,2,"Jornada","east","U",1998,16,"Larrea tridentata",19.4163671491079,1
"Jornada::east::U::2005",9.69801386780372,1,"Jornada","east","U",2005,23,"Larrea tridentata",23.4766704725349,1
"Jornada::west::G::1986",4.2592155249282,4,"Jornada","west","G",1986,4,"Gutierrezia microcephala",14.8713913961536,1
"Jornada::west::G::1986",4.2592155249282,4,"Jornada","west","G",1986,4,"Hilaria mutica",9.8934076179203,3
"Jornada::west::G::1986",4.2592155249282,4,"Jornada","west","G",1986,4,"Xanthocephalum",7.87754661925202,4
"Jornada::west::G::1986",4.2592155249282,4,"Jornada","west","G",1986,4,"Yucca elata",11.5943347462695,2
"Jornada::west::G::1992",5.44468704895522,2,"Jornada","west","G",1992,10,"Calliandra humilis",14.0213695711133,1
"Jornada::west::G::1992",5.44468704895522,2,"Jornada","west","G",1992,10,"Yucca elata",12.9498854947541,2
"Jornada::west::G::1998",3.67147541575044,8,"Jornada","west","G",1998,16,"Erioneuron pulchellum",14.553714585071,1
"Jornada::west::G::1998",3.67147541575044,8,"Jornada","west","G",1998,16,"Gutierrezia microcephala",6.88648376008896,5
"Jornada::west::G::1998",3.67147541575044,8,"Jornada","west","G",1998,16,"Larrea tridentata",9.34037006100199,3
"Jornada::west::G::1998",3.67147541575044,8,"Jornada","west","G",1998,16,"Muhlenbergia",5.34131857567944,7
"Jornada::west::G::1998",3.67147541575044,8,"Jornada","west","G",1998,16,"Senna bauhinioides",4.47345189970587,8
"Jornada::west::G::1998",3.67147541575044,8,"Jornada","west","G",1998,16,"Setaria leucopila",6.29384438271441,6
"Jornada::west::G::1998",3.67147541575044,8,"Jornada","west","G",1998,16,"Xanthocephalum",8.38302510103146,4
"Jornada::west::G::1998",3.67147541575044,8,"Jornada","west","G",1998,16,"Yucca elata",11.7133518644002,2
"Jornada::west::G::2005",6.15228145345541,1,"Jornada","west","G",2005,23,"Yucca elata",14.0207422046769,1
"Jornada::west::U::1986",3.27558756345869,2,"Jornada","west","U",1986,4,"Larrea tridentata",10.5944195950582,1
"Jornada::west::U::1986",3.27558756345869,2,"Jornada","west","U",1986,4,"Xanthocephalum",9.58750537079565,2
"Jornada::west::U::1992",2.49521230935721,16,"Jornada","west","U",1992,10,"Aristida purpurea",6.71096985781145,5
"Jornada::west::U::1992",2.49521230935721,16,"Jornada","west","U",1992,10,"Aristida ternipes",4.22607601682102,9
"Jornada::west::U::1992",2.49521230935721,16,"Jornada","west","U",1992,10,"Aristida wrightii",4.75569884775334,8
"Jornada::west::U::1992",2.49521230935721,16,"Jornada","west","U",1992,10,"Chondrosum eriopodum",8.47002075958569,1
"Jornada::west::U::1992",2.49521230935721,16,"Jornada","west","U",1992,10,"Croton",5.42960944517886,7
"Jornada::west::U::1992",2.49521230935721,16,"Jornada","west","U",1992,10,"Ephedra trifurca",2.93623224337083,16
"Jornada::west::U::1992",2.49521230935721,16,"Jornada","west","U",1992,10,"Erioneuron pulchellum",3.1941418126742,14
"Jornada::west::U::1992",2.49521230935721,16,"Jornada","west","U",1992,10,"Euphorbia albomarginata",2.99080081317221,15
"Jornada::west::U::1992",2.49521230935721,16,"Jornada","west","U",1992,10,"Gutierrezia microcephala",7.55348626155726,3
"Jornada::west::U::1992",2.49521230935721,16,"Jornada","west","U",1992,10,"Larrea tridentata",5.66717331314714,6
"Jornada::west::U::1992",2.49521230935721,16,"Jornada","west","U",1992,10,"Muhlenbergia",3.5485152921354,13
"Jornada::west::U::1992",2.49521230935721,16,"Jornada","west","U",1992,10,"Prosopis glandulosa",4.10827320215424,11
"Jornada::west::U::1992",2.49521230935721,16,"Jornada","west","U",1992,10,"Sporobolus cryptandrus",4.21564400875141,10
"Jornada::west::U::1992",2.49521230935721,16,"Jornada","west","U",1992,10,"Xanthocephalum",6.86845429506842,4
"Jornada::west::U::1992",2.49521230935721,16,"Jornada","west","U",1992,10,"Yucca elata",7.74782626794499,2
"Jornada::west::U::1992",2.49521230935721,16,"Jornada","west","U",1992,10,"Zinnia grandiflora",3.69876303527831,12
"Jornada::west::U::1998",3.21001425340666,4,"Jornada","west","U",1998,16,"Aristida",7.45836020223351,4
"Jornada::west::U::1998",3.21001425340666,4,"Jornada","west","U",1998,16,"Chondrosum eriopodum",11.3895410004271,1
"Jornada::west::U::1998",3.21001425340666,4,"Jornada","west","U",1998,16,"Larrea tridentata",9.57627872716681,3
"Jornada::west::U::1998",3.21001425340666,4,"Jornada","west","U",1998,16,"Yucca elata",10.5724732581686,2
"Jornada::west::U::2005",2.65185785638818,3,"Jornada","west","U",2005,23,"Gutierrezia microcephala",9.19499785413064,2
"Jornada::west::U::2005",2.65185785638818,3,"Jornada","west","U",2005,23,"Larrea tridentata",8.23053877993455,3
"Jornada::west::U::2005",2.65185785638818,3,"Jornada","west","U",2005,23,"Xanthocephalum",10.4458796685558,1
"Junner Koeland::A::G::2001",30.3071664666321,2,"Junner Koeland","A","G",2001,7,"Agrostis capillaris",36.9960328434885,2
"Junner Koeland::A::G::2001",30.3071664666321,2,"Junner Koeland","A","G",2001,7,"Festuca rubra",37.0882922781534,1
"Junner Koeland::A::U::2001",18.675857650575,1,"Junner Koeland","A","U",2001,7,"Festuca rubra",34.0253286334176,1
