"Taxon","Genus","Hybrid.marker","Species","Abbrev","Infraspecific.rank","Infraspecific","Authority","ID","Plant.Name.Index","TPL.version","Taxonomic.status","Family","New.Genus","New.Hybrid.marker","New.Species","New.Infraspecific.rank","New.Infraspecific","New.Authority","New.ID","New.Taxonomic.status","Typo","WFormat","Higher.level","Date"
"ARISTIDA PURPURASCENS","ARISTIDA","","purpurascens",NA,NA,"","","kew-395049",TRUE,"1.1","Accepted","Poaceae","Aristida","","purpurascens","","","Poir.","kew-395049","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ARISTIDA TUBERCULOSA","ARISTIDA","","tuberculosa",NA,NA,"","","kew-395284",TRUE,"1.1","Accepted","Poaceae","Aristida","","tuberculosa","","","Nutt.","kew-395284","Accepted",FALSE,FALSE,FALSE,2024-07-10
"CENTROSEMA VIRGINIANUM","CENTROSEMA","","virginianum",NA,NA,"","","ild-2533",TRUE,"1.1","Accepted","Leguminosae","Centrosema","","virginianum","","","(L.) Benth.","ild-2533","Accepted",FALSE,FALSE,FALSE,2024-07-10
"HELIANTHEMUM ROSMARINIFOLIUM","HELIANTHEMUM","","rosmarinifolium",NA,NA,"","","tro-7600064",TRUE,"1.1","Accepted","Cistaceae","Helianthemum","","rosmarinifolium","","","Pursh","tro-7600064","Accepted",FALSE,FALSE,FALSE,2024-07-10
"LECHEA MUCRONATA","LECHEA","","mucronata",NA,NA,"","","tro-7600119",TRUE,"1.1","Accepted","Cistaceae","Lechea","","mucronata","","","Raf.","tro-7600119","Accepted",FALSE,FALSE,FALSE,2024-07-10
"RHUS COPALLINA","RHUS","","copallina",NA,NA,"","","tro-1300249",TRUE,"1.1","Accepted","Anacardiaceae","Rhus","","copallinum","","","L.","tro-1300249","Accepted",TRUE,FALSE,FALSE,2024-07-10
"TEPHROSIA FLORIDA","TEPHROSIA","","florida",NA,NA,"","","ild-11086",TRUE,"1.1","Accepted","Leguminosae","Tephrosia","","florida","","","(F.Dietr.) C.E.Wood","ild-11086","Accepted",FALSE,FALSE,FALSE,2024-07-10
"LESPEDEZA STUEVEI","LESPEDEZA","","stuevei",NA,NA,"","","ild-19843",TRUE,"1.1","Accepted","Leguminosae","Lespedeza","","stuevei","","","Nutt.","ild-19843","Accepted",FALSE,FALSE,FALSE,2024-07-10
"NUTTALLANTHUS CANADENSIS","NUTTALLANTHUS","","canadensis",NA,NA,"","","kew-2382964",TRUE,"1.1","Accepted","Plantaginaceae","Nuttallanthus","","canadensis","","","(L.) D.A.Sutton","kew-2382964","Accepted",FALSE,FALSE,FALSE,2024-07-10
"PASSIFLORA EDULIS","PASSIFLORA","","edulis",NA,NA,"","","kew-2559735",TRUE,"1.1","Accepted","Passifloraceae","Passiflora","","edulis","","","Sims","kew-2559735","Accepted",FALSE,FALSE,FALSE,2024-07-10
"STIPULICIDA SETACEA","STIPULICIDA","","setacea",NA,NA,"","","tro-6301095",TRUE,"1.1","Accepted","Caryophyllaceae","Stipulicida","","setacea","","","Michx.","tro-6301095","Accepted",FALSE,FALSE,FALSE,2024-07-10
"BULBOSTYLIS CILIATIFOLIA","BULBOSTYLIS","","ciliatifolia",NA,NA,"","","kew-222323",TRUE,"1.1","Accepted","Cyperaceae","Bulbostylis","","ciliatifolia","","","(Elliott) Fernald","kew-222323","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ERAGROSTIS CAPILLARIS","ERAGROSTIS","","capillaris",NA,NA,"","","kew-412336",TRUE,"1.1","Accepted","Poaceae","Eragrostis","","capillaris","","","(L.) Nees","kew-412336","Accepted",FALSE,FALSE,FALSE,2024-07-10
"JUNCUS DICHOTOMUS","JUNCUS","","dichotomus",NA,NA,"","","kew-314861",TRUE,"1.1","Accepted","Juncaceae","Juncus","","dichotomus","","","Elliott","kew-314861","Accepted",FALSE,FALSE,FALSE,2024-07-10
"CHRYSOPSIS GOSSYPINA","CHRYSOPSIS","","gossypina",NA,NA,"","","gcc-11612",TRUE,"1.1","Accepted","Compositae","Chrysopsis","","gossypina","","","(Michx.) Elliott","gcc-11612","Accepted",FALSE,FALSE,FALSE,2024-07-10
"PASPALUM FLORIDANUM","PASPALUM","","floridanum",NA,NA,"","","kew-431601",TRUE,"1.1","Accepted","Poaceae","Paspalum","","floridanum","","","Michx.","kew-431601","Accepted",FALSE,FALSE,FALSE,2024-07-10
"RUBUS CUNEIFOLIUS","RUBUS","","cuneifolius",NA,NA,"","","rjp-4132",TRUE,"1.1","Accepted","Rosaceae","Rubus","","cuneifolius","","","Pursh","rjp-4132","Accepted",FALSE,FALSE,FALSE,2024-07-10
"TRAGIA URENS","TRAGIA","","urens",NA,NA,"","","kew-207547",TRUE,"1.1","Accepted","Euphorbiaceae","Tragia","","urens","","","L.","kew-207547","Accepted",FALSE,FALSE,FALSE,2024-07-10
"CROTALARIA ANGULATA","CROTALARIA","","angulata",NA,NA,"","","ild-50599",TRUE,"1.1","Accepted","Leguminosae","Crotalaria","","angulata","","","Mill.","ild-50599","Accepted",FALSE,FALSE,FALSE,2024-07-10
"GALIUM TINCTORIUM","GALIUM","","tinctorium",NA,NA,"","","kew-87699",TRUE,"1.1","Accepted","Rubiaceae","Galium","","tinctorium","","","L.","kew-87699","Accepted",FALSE,FALSE,FALSE,2024-07-10
"VITIS ROTUNDIFOLIA","VITIS","","rotundifolia",NA,NA,"","","kew-2457047",TRUE,"1.1","Accepted","Vitaceae","Vitis","","rotundifolia","","","Michx.","kew-2457047","Accepted",FALSE,FALSE,FALSE,2024-07-10
"SCHRANKIA MICROPHYLLA","SCHRANKIA","","microphylla",NA,NA,"","","ild-33246",TRUE,"1.1","Synonym","Leguminosae","Mimosa","","quadrivalvis","var.","angustata","(Torr. & A.Gray) Barneby","ild-33245","Accepted",FALSE,FALSE,FALSE,2024-07-10
"VACCINIUM VIRGATUM","VACCINIUM","","virgatum",NA,NA,"","","tro-12302859",TRUE,"1.1","Accepted","Ericaceae","Vaccinium","","virgatum","","","Aiton","tro-12302859","Accepted",FALSE,FALSE,FALSE,2024-07-10
"DESMODIUM FLORIDANUM","DESMODIUM","","floridanum",NA,NA,"","","ild-16570",TRUE,"1.1","Accepted","Leguminosae","Desmodium","","floridanum","","","Chapman","ild-16570","Accepted",FALSE,FALSE,FALSE,2024-07-10
"MUHLENBERGIA CAPILLARIS","MUHLENBERGIA","","capillaris",NA,NA,"","","kew-424998",TRUE,"1.1","Accepted","Poaceae","Muhlenbergia","","capillaris","","","(Lam.) Trin.","kew-424998","Accepted",FALSE,FALSE,FALSE,2024-07-10
"CYPERUS PLUKENETII","CYPERUS","","plukenetii",NA,NA,"","","kew-238037",TRUE,"1.1","Accepted","Cyperaceae","Cyperus","","plukenetii","","","Fernald","kew-238037","Accepted",FALSE,FALSE,FALSE,2024-07-10
"CELTIS TENUIFOLIA","CELTIS","","tenuifolia",NA,NA,"","","kew-2708496",TRUE,"1.1","Accepted","Cannabaceae","Celtis","","tenuifolia","","","Nutt.","kew-2708496","Accepted",FALSE,FALSE,FALSE,2024-07-10
"EUPATORIUM HYSSOPIFOLIUM","EUPATORIUM","","hyssopifolium",NA,NA,"","","gcc-134436",TRUE,"1.1","Accepted","Compositae","Eupatorium","","hyssopifolium","","","L.","gcc-134436","Accepted",FALSE,FALSE,FALSE,2024-07-10
"VACCINIUM STAMINEUM","VACCINIUM","","stamineum",NA,NA,"","","tro-12300683",TRUE,"1.1","Accepted","Ericaceae","Vaccinium","","stamineum","","","L.","tro-12300683","Accepted",FALSE,FALSE,FALSE,2024-07-10
"HYPERICUM HYPERICOIDES","HYPERICUM","","hypericoides",NA,NA,"","","kew-2858268",TRUE,"1.1","Accepted","Hypericaceae","Hypericum","","hypericoides","","","(L.) Crantz","kew-2858268","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ACALYPHA GRACILENS","ACALYPHA","","gracilens",NA,NA,"","","kew-617",TRUE,"1.1","Accepted","Euphorbiaceae","Acalypha","","gracilens","","","A.Gray","kew-617","Accepted",FALSE,FALSE,FALSE,2024-07-10
"SMILAX MARITIMA","SMILAX","","maritima",NA,NA,"","","kew-376529",TRUE,"1.1","Accepted","Smilacaceae","Smilax","","maritima","","","Feay ex Alph.Wood","kew-376529","Accepted",FALSE,FALSE,FALSE,2024-07-10
"QUERCUS MARGARETTIAE","QUERCUS","","margarettiae",NA,NA,"","","kew-173863",TRUE,"1.1","Accepted","Fagaceae","Quercus","","margarettae","","","(Ashe) Small","kew-173863","Accepted",TRUE,FALSE,FALSE,2024-07-10
"QUERCUS FALCATA","QUERCUS","","falcata",NA,NA,"","","kew-172729",TRUE,"1.1","Accepted","Fagaceae","Quercus","","falcata","","","Michx.","kew-172729","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ARISTIDA BEYRICHIANA","ARISTIDA","","beyrichiana",NA,NA,"","","kew-394416",TRUE,"1.1","Accepted","Poaceae","Aristida","","beyrichiana","","","Trin. & Rupr.","kew-394416","Accepted",FALSE,FALSE,FALSE,2024-07-10
"LESPEDEZA REPENS","LESPEDEZA","","repens",NA,NA,"","","ild-19842",TRUE,"1.1","Accepted","Leguminosae","Lespedeza","","repens","","","(L.) W.P.C.Barton","ild-19842","Accepted",FALSE,FALSE,FALSE,2024-07-10
"OPUNTIA HUMIFUSA","OPUNTIA","","humifusa",NA,NA,"","","kew-2392007",TRUE,"1.1","Accepted","Cactaceae","Opuntia","","humifusa","","","(Raf.) Raf.","kew-2392007","Accepted",FALSE,FALSE,FALSE,2024-07-10
"CALYSTEGIA COLLINA","CALYSTEGIA","","collina",NA,NA,"","","tro-8500614",TRUE,"1.1","Accepted","Convolvulaceae","Calystegia","","collina","","","(Greene) Brummitt","tro-8500614","Accepted",FALSE,FALSE,FALSE,2024-07-10
"LAGOPHYLLA RAMOSISSIMA","LAGOPHYLLA","","ramosissima",NA,NA,"","","gcc-31429",TRUE,"1.1","Accepted","Compositae","Lagophylla","","ramosissima","","","Nutt.","gcc-31429","Accepted",FALSE,FALSE,FALSE,2024-07-10
"LUPINUS DENSIFLORUS","LUPINUS","","densiflorus",NA,NA,"","","ild-14465",TRUE,"1.1","Accepted","Leguminosae","Lupinus","","densiflorus","","","Benth.","ild-14465","Accepted",FALSE,FALSE,FALSE,2024-07-10
"TRICHOSTEMA SP.","TRICHOSTEMA","","sp.",NA,NA,"","","",FALSE,"1.1","","","TRICHOSTEMA","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2024-07-10
"CORETHROGYNE FILAGINIFOLIA","CORETHROGYNE","","filaginifolia",NA,NA,"","","gcc-111977",TRUE,"1.1","Accepted","Compositae","Corethrogyne","","filaginifolia","","","(Hook. & Arn.) Nutt.","gcc-111977","Accepted",FALSE,FALSE,FALSE,2024-07-10
"BOTHRIOCHLOA INSCULPTA","BOTHRIOCHLOA","","insculpta",NA,NA,"","","kew-399328",TRUE,"1.1","Accepted","Poaceae","Bothriochloa","","insculpta","","","(A.Rich.) A.Camus","kew-399328","Accepted",FALSE,FALSE,FALSE,2024-07-10
"CHRYSOCHLOA ORIENTALIS","CHRYSOCHLOA","","orientalis",NA,NA,"","","kew-405039",TRUE,"1.1","Accepted","Poaceae","Chrysochloa","","orientalis","","","(C.E.Hubb.) Swallen","kew-405039","Accepted",FALSE,FALSE,FALSE,2024-07-10
"COMMELINA TRILOBOSPERMA","COMMELINA","","trilobosperma",NA,NA,"","","kew-234242",TRUE,"1.1","Accepted","Commelinaceae","Commelina","","trilobosperma","","","K.Schum.","kew-234242","Accepted",FALSE,FALSE,FALSE,2024-07-10
"CYCNIUM TUBULOSUM","CYCNIUM","","tubulosum",NA,NA,"","","kew-2750228",TRUE,"1.1","Accepted","Orobanchaceae","Cycnium","","tubulosum","","","(L.f.) Engl.","kew-2750228","Accepted",FALSE,FALSE,FALSE,2024-07-10
"CYPERUS MOLLIPES","CYPERUS","","mollipes",NA,NA,"","","kew-237580",TRUE,"1.1","Accepted","Cyperaceae","Cyperus","","mollipes","","","(C.B.Clarke) K.Schum.","kew-237580","Accepted",FALSE,FALSE,FALSE,2024-07-10
"DIGITARIA MACROBLEPHARA","DIGITARIA","","macroblephara",NA,NA,"","","kew-409151",TRUE,"1.1","Accepted","Poaceae","Digitaria","","macroblephara","","","(Hack.) Paoli","kew-409151","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ENICOSTEMA AXILLARE","ENICOSTEMA","","axillare",NA,NA,"","","kew-2789280",TRUE,"1.1","Accepted","Gentianaceae","Enicostema","","axillare","","","(Poir. ex Lam.) A.Raynal","kew-2789280","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ERAGROSTIS PATULA","ERAGROSTIS","","patula",NA,NA,"","","kew-412964",TRUE,"1.1","Accepted","Poaceae","Eragrostis","","patula","","","(Kunth) Steud.","kew-412964","Accepted",FALSE,FALSE,FALSE,2024-07-10
"GALATELLA SEDIFOLIA","GALATELLA","","sedifolia",NA,NA,"","","gcc-126884",TRUE,"1.1","Accepted","Compositae","Galatella","","sedifolia","","","(L.) Greuter","gcc-126884","Accepted",FALSE,FALSE,FALSE,2024-07-10
"INDIGOFERA HOCHSTETTERI","INDIGOFERA","","hochstetteri",NA,NA,"","","ild-3932",TRUE,"1.1","Accepted","Leguminosae","Indigofera","","hochstetteri","","","Baker","ild-3932","Accepted",FALSE,FALSE,FALSE,2024-07-10
"JUSTICIA ANSELLIANA","JUSTICIA","","anselliana",NA,NA,"","","kew-2330242",TRUE,"1.1","Accepted","Acanthaceae","Justicia","","anselliana","","","(Nees) T.Anderson","kew-2330242","Accepted",FALSE,FALSE,FALSE,2024-07-10
"MARISCUS SP.","MARISCUS","","sp.",NA,NA,"","","",FALSE,"1.1","","","MARISCUS","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2024-07-10
"PANICUM COLORATUM","PANICUM","","coloratum",NA,NA,"","","kew-427755",TRUE,"1.1","Accepted","Poaceae","Panicum","","coloratum","","","L.","kew-427755","Accepted",FALSE,FALSE,FALSE,2024-07-10
"SPOROBOLUS IOCLADOS","SPOROBOLUS","","ioclados",NA,NA,"","","kew-444277",TRUE,"1.1","Accepted","Poaceae","Sporobolus","","ioclados","","","(Trin.) Nees","kew-444277","Accepted",FALSE,FALSE,FALSE,2024-07-10
"SPOROBOLUS STAPFIANUS","SPOROBOLUS","","stapfianus",NA,NA,"","","kew-444494",TRUE,"1.1","Accepted","Poaceae","Sporobolus","","stapfianus","","","Gand.","kew-444494","Accepted",FALSE,FALSE,FALSE,2024-07-10
"GUTENBERGIA PETERSII","GUTENBERGIA","","petersii",NA,NA,"","","gcc-124151",TRUE,"1.1","Accepted","Compositae","Gutenbergia","","petersii","","","Steetz","gcc-124151","Accepted",FALSE,FALSE,FALSE,2024-07-10
"MICROCHLOA KUNTHII","MICROCHLOA","","kunthii",NA,NA,"","","kew-424261",TRUE,"1.1","Accepted","Poaceae","Microchloa","","kunthii","","","Desv.","kew-424261","Accepted",FALSE,FALSE,FALSE,2024-07-10
"HARPACHNE SCHIMPERI","HARPACHNE","","schimperi",NA,NA,"","","kew-418302",TRUE,"1.1","Accepted","Poaceae","Harpachne","","schimperi","","","A.Rich.","kew-418302","Accepted",FALSE,FALSE,FALSE,2024-07-10
"CYCNIUM SP.","CYCNIUM","","sp.",NA,NA,"","","",FALSE,"1.1","","","CYCNIUM","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2024-07-10
"DACTYLOCTENIUM AEGYPTIUM","DACTYLOCTENIUM","","aegyptium",NA,NA,"","","kew-406842",TRUE,"1.1","Accepted","Poaceae","Dactyloctenium","","aegyptium","","","(L.) Willd.","kew-406842","Accepted",FALSE,FALSE,FALSE,2024-07-10
"DYSCHORISTE RADICANS","DYSCHORISTE","","radicans",NA,NA,"","","kew-2779765",TRUE,"1.1","Accepted","Acanthaceae","Dyschoriste","","radicans","","","(Hochst. ex A.Rich.) Nees","kew-2779765","Accepted",FALSE,FALSE,FALSE,2024-07-10
"SOLANUM INCANUM","SOLANUM","","incanum",NA,NA,"","","tro-29600112",TRUE,"1.1","Accepted","Solanaceae","Solanum","","incanum","","","L.","tro-29600112","Accepted",FALSE,FALSE,FALSE,2024-07-10
"DACTYLOCTENIUM SP.","DACTYLOCTENIUM","","sp.",NA,NA,"","","",FALSE,"1.1","","","DACTYLOCTENIUM","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2024-07-10
"TEPHROSIA PUMILA","TEPHROSIA","","pumila",NA,NA,"","","ild-5009",TRUE,"1.1","Accepted","Leguminosae","Tephrosia","","pumila","","","(Lam.) Pers.","ild-5009","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ERAGROSTIS CILIANENSIS","ERAGROSTIS","","cilianensis",NA,NA,"","","kew-412374",TRUE,"1.1","Accepted","Poaceae","Eragrostis","","cilianensis","","","(All.) Janch.","kew-412374","Accepted",FALSE,FALSE,FALSE,2024-07-10
"INDIGOFERA VOLKENSII","INDIGOFERA","","volkensii",NA,NA,"","","ild-4291",TRUE,"1.1","Accepted","Leguminosae","Indigofera","","volkensii","","","Taub.","ild-4291","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ERIOCHLOA FATMENSIS","ERIOCHLOA","","fatmensis",NA,NA,"","","kew-413807",TRUE,"1.1","Accepted","Poaceae","Eriochloa","","fatmensis","","","(Hochst. & Steud.) Clayton","kew-413807","Accepted",FALSE,FALSE,FALSE,2024-07-10
"CHLOROPHYTUM SILVATICUM","CHLOROPHYTUM","","silvaticum",NA,NA,"","","kew-302544",TRUE,"1.1","Accepted","Asparagaceae","Chlorophytum","","silvaticum","","","Dammer","kew-302544","Accepted",FALSE,FALSE,FALSE,2024-07-10
"CYANOTIS LONGIFOLIA","CYANOTIS","","longifolia",NA,NA,"","","kew-235393",TRUE,"1.1","Accepted","Commelinaceae","Cyanotis","","longifolia","","","Benth.","kew-235393","Accepted",FALSE,FALSE,FALSE,2024-07-10
"COMMELINA BENGHALENSIS","COMMELINA","","benghalensis",NA,NA,"","","kew-233742",TRUE,"1.1","Accepted","Commelinaceae","Commelina","","benghalensis","","","L.","kew-233742","Accepted",FALSE,FALSE,FALSE,2024-07-10
"MONSONIA ANGUSTIFOLIA","MONSONIA","","angustifolia",NA,NA,"","","tro-13900283",TRUE,"1.1","Accepted","Geraniaceae","Monsonia","","angustifolia","","","E. Mey. ex A. Rich.","tro-13900283","Accepted",FALSE,FALSE,FALSE,2024-07-10
"OCIMUM DECUMBENS","OCIMUM","","decumbens",NA,NA,"","","kew-136872",TRUE,"1.1","Accepted","Lamiaceae","Ocimum","","decumbens","","","Gürke","kew-136872","Accepted",FALSE,FALSE,FALSE,2024-07-10
"SPOROBOLUS FESTIVUS","SPOROBOLUS","","festivus",NA,NA,"","","kew-444189",TRUE,"1.1","Accepted","Poaceae","Sporobolus","","festivus","","","Hochst. ex A.Rich.","kew-444189","Accepted",FALSE,FALSE,FALSE,2024-07-10
"CHLORIS PYCNOTHRIX","CHLORIS","","pycnothrix",NA,NA,"","","kew-404906",TRUE,"1.1","Accepted","Poaceae","Chloris","","pycnothrix","","","Trin.","kew-404906","Accepted",FALSE,FALSE,FALSE,2024-07-10
"PENNISETUM MEZIANUM","PENNISETUM","","mezianum",NA,NA,"","","kew-432808",TRUE,"1.1","Accepted","Poaceae","Pennisetum","","mezianum","","","Leeke","kew-432808","Accepted",FALSE,FALSE,FALSE,2024-07-10
"KYLLINGA SP.","KYLLINGA","","sp.",NA,NA,"","","",FALSE,"1.1","","","KYLLINGA","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2024-07-10
"COMMELINA PURPUREA","COMMELINA","","purpurea",NA,NA,"","","kew-234131",TRUE,"1.1","Accepted","Commelinaceae","Commelina","","purpurea","","","C.B.Clarke","kew-234131","Accepted",FALSE,FALSE,FALSE,2024-07-10
"PSILOTRICHUM ELLIOTTII","PSILOTRICHUM","","elliottii",NA,NA,"","","kew-2407740",TRUE,"1.1","Unresolved","Amaranthaceae","Psilotrichum","","elliottii","","","Baker","kew-2407740","Unresolved",FALSE,FALSE,FALSE,2024-07-10
"ATHROISMA GRACILE SSP. PSYLLIOIDES","ATHROISMA","","gracile",NA,NA,"","SSP. PSYLLIOIDES","gcc-90664",TRUE,"1.1","Accepted","Compositae","Athroisma","","gracile","","","(Oliv.) Mattf.","gcc-90664","Accepted",FALSE,FALSE,FALSE,2024-07-10
"BILLIETURNERA HELLERI","BILLIETURNERA","","helleri",NA,NA,"","","kew-2676017",TRUE,"1.1","Accepted","Malvaceae","Billieturnera","","helleri","","","(Rose & Heller) Fryxell","kew-2676017","Accepted",FALSE,FALSE,FALSE,2024-07-10
"CYPERUS REMOTUS","CYPERUS","","remotus",NA,NA,"","","kew-238273",TRUE,"1.1","Accepted","Cyperaceae","Cyperus","","remotus","","","(C.B.Clarke) Kük.","kew-238273","Accepted",FALSE,FALSE,FALSE,2024-07-10
"RUELLIA PATULA","RUELLIA","","patula",NA,NA,"","","kew-2420195",TRUE,"1.1","Accepted","Acanthaceae","Ruellia","","patula","","","Jacq.","kew-2420195","Accepted",FALSE,FALSE,FALSE,2024-07-10
"COMMIPHORA SCHIMPERI","COMMIPHORA","","schimperi",NA,NA,"","","kew-2733671",TRUE,"1.1","Accepted","Burseraceae","Commiphora","","schimperi","","","(O.Bergman) Engl.","kew-2733671","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ERAGROSTIS HETEROMERA","ERAGROSTIS","","heteromera",NA,NA,"","","kew-412629",TRUE,"1.1","Accepted","Poaceae","Eragrostis","","heteromera","","","Stapf","kew-412629","Accepted",FALSE,FALSE,FALSE,2024-07-10
"CYPERUS NIVEUS var. LEUCOCEPHALUS","CYPERUS","","niveus",NA,"var.","","LEUCOCEPHALUS","kew-237710",TRUE,"1.1","Accepted","Cyperaceae","Cyperus","","niveus","","","Retz.","kew-237710","Accepted",FALSE,FALSE,FALSE,2024-07-10
"CRATEROSTIGMA PLANTAGINEUM","CRATEROSTIGMA","","plantagineum",NA,NA,"","","kew-2742325",TRUE,"1.1","Accepted","Linderniaceae","Craterostigma","","plantagineum","","","Hochst.","kew-2742325","Accepted",FALSE,FALSE,FALSE,2024-07-10
"UNKNOWN RUBIACEAE","","","rubiaceae",NA,NA,"","","",FALSE,"1.1","","","UNKNOWN","","rubiaceae",NA,"","","","",TRUE,FALSE,FALSE,2024-07-10
"CYPERUS SQUARROSUS","CYPERUS","","squarrosus",NA,NA,"","","kew-238625",TRUE,"1.1","Accepted","Cyperaceae","Cyperus","","squarrosus","","","L.","kew-238625","Accepted",FALSE,FALSE,FALSE,2024-07-10
"HERMANNIA UHLIGII","HERMANNIA","","uhligii",NA,NA,"","","kew-2846727",TRUE,"1.1","Unresolved","Malvaceae","Hermannia","","uhligii","","","Engl.","kew-2846727","Unresolved",FALSE,FALSE,FALSE,2024-07-10
"PORTULACA QUADRIFIDA","PORTULACA","","quadrifida",NA,NA,"","","kew-2574109",TRUE,"1.1","Accepted","Portulacaceae","Portulaca","","quadrifida","","","L.","kew-2574109","Accepted",FALSE,FALSE,FALSE,2024-07-10
"LEUCAS MARTINICENSIS","LEUCAS","","martinicensis",NA,NA,"","","kew-111778",TRUE,"1.1","Accepted","Lamiaceae","Leucas","","martinicensis","","","(Jacq.) R.Br.","kew-111778","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ORTHOSIPHON PARVIFOLIUS","ORTHOSIPHON","","parvifolius",NA,NA,"","","kew-144405",TRUE,"1.1","Accepted","Lamiaceae","Orthosiphon","","parvifolius","","","Vatke","kew-144405","Accepted",FALSE,FALSE,FALSE,2024-07-10
"SPOROBOLUS PELLUCIDUS","SPOROBOLUS","","pellucidus",NA,NA,"","","kew-444397",TRUE,"1.1","Accepted","Poaceae","Sporobolus","","pellucidus","","","Hochst.","kew-444397","Accepted",FALSE,FALSE,FALSE,2024-07-10
"UNKNOWN ACANTHACEAE","","","acanthaceae",NA,NA,"","","",FALSE,"1.1","","","UNKNOWN","","acanthaceae",NA,"","","","",TRUE,FALSE,FALSE,2024-07-10
"CROTALARIA SPINOSA","CROTALARIA","","spinosa",NA,NA,"","","ild-5818",TRUE,"1.1","Accepted","Leguminosae","Crotalaria","","spinosa","","","Benth.","ild-5818","Accepted",FALSE,FALSE,FALSE,2024-07-10
"BRACHIARIA SEMIUNDULATA","BRACHIARIA","","semiundulata",NA,NA,"","","kew-399744",TRUE,"1.1","Accepted","Poaceae","Brachiaria","","semiundulata","","","(Hochst.) Stapf","kew-399744","Accepted",FALSE,FALSE,FALSE,2024-07-10
"IPOMOEA MOMBASSANA","IPOMOEA","","mombassana",NA,NA,"","","tro-8500051",TRUE,"1.1","Unresolved","Convolvulaceae","Ipomoea","","mombassana","","","Vatke","tro-8500051","Unresolved",FALSE,FALSE,FALSE,2024-07-10
"JUSTICIA SP.","JUSTICIA","","sp.",NA,NA,"","","",FALSE,"1.1","","","JUSTICIA","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2024-07-10
"EUPHORBIA INAEQUILATERA","EUPHORBIA","","inaequilatera",NA,NA,"","","kew-80254",TRUE,"1.1","Accepted","Euphorbiaceae","Euphorbia","","inaequilatera","","","Sond.","kew-80254","Accepted",FALSE,FALSE,FALSE,2024-07-10
"TALINUM CAFFRUM","TALINUM","","caffrum",NA,NA,"","","kew-2513281",TRUE,"1.1","Accepted","Talinaceae","Talinum","","caffrum","","","(Thunb.) Eckl. & Zeyh.","kew-2513281","Accepted",FALSE,FALSE,FALSE,2024-07-10
"CHLOROPHYTUM MACROPHYLLUM","CHLOROPHYTUM","","macrophyllum",NA,NA,"","","kew-302412",TRUE,"1.1","Accepted","Asparagaceae","Chlorophytum","","macrophyllum","","","(A.Rich.) Asch.","kew-302412","Accepted",FALSE,FALSE,FALSE,2024-07-10
"KYLLINGA NERVOSA","KYLLINGA","","nervosa",NA,NA,"","","kew-251376",TRUE,"1.1","Accepted","Cyperaceae","Kyllinga","","nervosa","","","Steud.","kew-251376","Accepted",FALSE,FALSE,FALSE,2024-07-10
"PORTULACA FOLIOSA","PORTULACA","","foliosa",NA,NA,"","","kew-2574004",TRUE,"1.1","Accepted","Portulacaceae","Portulaca","","foliosa","","","Ker Gawl.","kew-2574004","Accepted",FALSE,FALSE,FALSE,2024-07-10
"AMARANTHUS GRAECIZANS","AMARANTHUS","","graecizans",NA,NA,"","","kew-2632852",TRUE,"1.1","Accepted","Amaranthaceae","Amaranthus","","graecizans","","","L.","kew-2632852","Accepted",FALSE,FALSE,FALSE,2024-07-10
"SOLANUM DUBIUM","SOLANUM","","dubium",NA,NA,"","","tro-29605697",TRUE,"1.1","Unresolved","Solanaceae","Solanum","","dubium","","","Dunal","tro-29605697","Unresolved",FALSE,FALSE,FALSE,2024-07-10
"KYLLINGA ALBA","KYLLINGA","","alba",NA,NA,"","","kew-251190",TRUE,"1.1","Accepted","Cyperaceae","Kyllinga","","alba","","","Nees","kew-251190","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ALYSICARPUS GLUMACEUS","ALYSICARPUS","","glumaceus",NA,NA,"","","ild-2289",TRUE,"1.1","Accepted","Leguminosae","Alysicarpus","","glumaceus","","","(Vahl) DC.","ild-2289","Accepted",FALSE,FALSE,FALSE,2024-07-10
